2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 35,0°C | Umid: 62,2% | Press: 992,9 hPa | Vento: 13,0 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,9°C | Umid: 96,1% | Press: 1018,2 hPa | Vento: 12,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 29,7°C | Umid: 91,7% | Press: 986,6 hPa | Vento: 0,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 26,9°C | Umid: 87,2% | Press: 1012,2 hPa | Vento: 6,5 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 21,0°C | Umid: 87,0% | Press: 993,6 hPa | Vento: 12,8 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 30,5°C | Umid: 66,1% | Press: 1015,3 hPa | Vento: 7,6 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 29,9°C | Umid: 50,1% | Press: 994,7 hPa | Vento: 8,5 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,6°C | Umid: 31,1% | Press: 985,6 hPa | Vento: 5,0 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 26,8°C | Umid: 92,8% | Press: 1009,1 hPa | Vento: 4,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 17,8°C | Umid: 88,6% | Press: 995,8 hPa | Vento: 12,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 17,5°C | Umid: 70,2% | Press: 1006,2 hPa | Vento: 3,5 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 23,5°C | Umid: 78,7% | Press: 992,8 hPa | Vento: 10,8 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 17,6°C | Umid: 75,0% | Press: 1016,2 hPa | Vento: 3,6 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 25,4°C | Umid: 86,8% | Press: 984,3 hPa | Vento: 12,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 19,5°C | Umid: 48,9% | Press: 987,7 hPa | Vento: 7,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 20,5°C | Umid: 66,9% | Press: 994,9 hPa | Vento: 0,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 27,6°C | Umid: 36,9% | Press: 999,0 hPa | Vento: 10,2 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 21,8°C | Umid: 51,1% | Press: 1001,7 hPa | Vento: 8,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 29,4°C | Umid: 96,7% | Press: 982,1 hPa | Vento: 2,8 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 27,8°C | Umid: 45,2% | Press: 1017,5 hPa | Vento: 14,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 29,0°C | Umid: 97,0% | Press: 986,7 hPa | Vento: 9,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 22,3°C | Umid: 86,1% | Press: 981,3 hPa | Vento: 3,2 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 20,7°C | Umid: 83,3% | Press: 995,7 hPa | Vento: 4,0 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 31,2°C | Umid: 69,1% | Press: 1009,7 hPa | Vento: 7,8 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 18,3°C | Umid: 56,2% | Press: 986,5 hPa | Vento: 13,2 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 26,0°C | Umid: 46,0% | Press: 982,7 hPa | Vento: 10,6 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 27,3°C | Umid: 55,0% | Press: 990,3 hPa | Vento: 9,2 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 28,6°C | Umid: 64,3% | Press: 1000,7 hPa | Vento: 11,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 32,3°C | Umid: 82,9% | Press: 981,1 hPa | Vento: 12,6 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,7°C | Umid: 52,3% | Press: 1014,6 hPa | Vento: 13,8 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 32,0°C | Umid: 76,7% | Press: 1018,2 hPa | Vento: 11,2 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 33,8°C | Umid: 48,6% | Press: 1004,5 hPa | Vento: 8,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,0°C | Umid: 93,7% | Press: 1005,6 hPa | Vento: 12,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 17,7°C | Umid: 69,7% | Press: 1010,0 hPa | Vento: 2,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 29,3°C | Umid: 92,2% | Press: 1011,6 hPa | Vento: 11,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 31,9°C | Umid: 91,3% | Press: 998,4 hPa | Vento: 7,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 33,7°C | Umid: 55,5% | Press: 985,6 hPa | Vento: 1,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 15,7°C | Umid: 55,6% | Press: 999,3 hPa | Vento: 13,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 33,6°C | Umid: 61,5% | Press: 1004,9 hPa | Vento: 11,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 26,7°C | Umid: 85,9% | Press: 1012,6 hPa | Vento: 8,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 25,3°C | Umid: 52,1% | Press: 1009,9 hPa | Vento: 8,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 17,4°C | Umid: 50,3% | Press: 987,3 hPa | Vento: 1,6 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 22,5°C | Umid: 77,0% | Press: 993,4 hPa | Vento: 12,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 15,1°C | Umid: 74,9% | Press: 984,2 hPa | Vento: 6,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 30,8°C | Umid: 82,6% | Press: 981,7 hPa | Vento: 7,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 33,2°C | Umid: 76,6% | Press: 1001,3 hPa | Vento: 9,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 25,7°C | Umid: 90,3% | Press: 1009,1 hPa | Vento: 2,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 19,0°C | Umid: 34,2% | Press: 1003,9 hPa | Vento: 4,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,5°C | Umid: 94,3% | Press: 1007,9 hPa | Vento: 8,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 31,6°C | Umid: 69,2% | Press: 987,9 hPa | Vento: 0,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 25,3°C | Umid: 49,2% | Press: 1014,3 hPa | Vento: 10,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 32,5°C | Umid: 57,4% | Press: 986,2 hPa | Vento: 6,2 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 27,5°C | Umid: 95,5% | Press: 1014,8 hPa | Vento: 5,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 17,6°C | Umid: 94,7% | Press: 996,8 hPa | Vento: 11,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 20,8°C | Umid: 39,7% | Press: 999,5 hPa | Vento: 13,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 21,5°C | Umid: 53,5% | Press: 987,4 hPa | Vento: 12,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 18,5°C | Umid: 62,2% | Press: 992,5 hPa | Vento: 8,0 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 32,7°C | Umid: 85,1% | Press: 1007,8 hPa | Vento: 0,5 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 19,3°C | Umid: 38,8% | Press: 989,2 hPa | Vento: 13,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 24,8°C | Umid: 81,9% | Press: 982,9 hPa | Vento: 0,0 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 21,8°C | Umid: 94,5% | Press: 997,5 hPa | Vento: 10,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 20,8°C | Umid: 41,4% | Press: 993,7 hPa | Vento: 10,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 32,1°C | Umid: 77,1% | Press: 1019,1 hPa | Vento: 2,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 18,2°C | Umid: 81,6% | Press: 985,0 hPa | Vento: 13,9 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 21,2°C | Umid: 59,3% | Press: 1019,0 hPa | Vento: 6,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 27,8°C | Umid: 71,1% | Press: 1018,7 hPa | Vento: 14,7 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 27,6°C | Umid: 74,1% | Press: 992,0 hPa | Vento: 1,5 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,8°C | Umid: 50,6% | Press: 1009,2 hPa | Vento: 13,4 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 18,8°C | Umid: 34,7% | Press: 985,4 hPa | Vento: 6,8 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 34,8°C | Umid: 73,7% | Press: 1000,3 hPa | Vento: 14,3 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 16,8°C | Umid: 63,7% | Press: 988,5 hPa | Vento: 13,1 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 28,1°C | Umid: 90,3% | Press: 996,5 hPa | Vento: 12,5 m/s
2025-07-18 16:57:53 [INFO] [2025-07-18 16:57:53] Temp: 32,7°C | Umid: 50,0% | Press: 983,5 hPa | Vento: 3,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 18,9°C | Umid: 46,6% | Press: 1013,5 hPa | Vento: 10,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 28,8°C | Umid: 36,9% | Press: 997,0 hPa | Vento: 2,5 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,3°C | Umid: 39,4% | Press: 987,6 hPa | Vento: 6,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 31,6°C | Umid: 30,8% | Press: 1010,8 hPa | Vento: 14,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 28,7°C | Umid: 85,3% | Press: 1008,4 hPa | Vento: 11,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 34,3°C | Umid: 44,6% | Press: 1006,9 hPa | Vento: 8,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 24,2°C | Umid: 94,0% | Press: 1005,2 hPa | Vento: 6,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 23,4°C | Umid: 44,0% | Press: 1003,9 hPa | Vento: 8,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 19,1°C | Umid: 36,1% | Press: 1009,0 hPa | Vento: 9,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 27,8°C | Umid: 42,0% | Press: 981,2 hPa | Vento: 6,5 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 30,5°C | Umid: 57,4% | Press: 983,8 hPa | Vento: 7,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 27,1°C | Umid: 76,4% | Press: 980,8 hPa | Vento: 13,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 20,5°C | Umid: 97,4% | Press: 1020,0 hPa | Vento: 11,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 25,9°C | Umid: 30,2% | Press: 1018,3 hPa | Vento: 12,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 25,2°C | Umid: 45,1% | Press: 989,4 hPa | Vento: 10,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,5°C | Umid: 74,1% | Press: 1019,5 hPa | Vento: 4,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 23,7°C | Umid: 34,0% | Press: 1008,2 hPa | Vento: 11,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 30,6°C | Umid: 84,0% | Press: 982,3 hPa | Vento: 10,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 33,9°C | Umid: 48,9% | Press: 1004,8 hPa | Vento: 11,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 21,4°C | Umid: 56,1% | Press: 1008,9 hPa | Vento: 12,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 29,0°C | Umid: 84,2% | Press: 983,9 hPa | Vento: 6,5 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 31,4°C | Umid: 34,7% | Press: 1008,0 hPa | Vento: 11,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 20,1°C | Umid: 51,1% | Press: 1004,2 hPa | Vento: 5,5 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 34,3°C | Umid: 99,8% | Press: 1017,4 hPa | Vento: 11,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 23,7°C | Umid: 60,3% | Press: 1010,7 hPa | Vento: 9,1 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 30,0°C | Umid: 54,5% | Press: 1018,2 hPa | Vento: 8,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 25,9°C | Umid: 88,8% | Press: 994,4 hPa | Vento: 14,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 18,3°C | Umid: 44,6% | Press: 1001,2 hPa | Vento: 3,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 19,8°C | Umid: 38,3% | Press: 1003,5 hPa | Vento: 1,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 29,6°C | Umid: 81,4% | Press: 1016,4 hPa | Vento: 4,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 30,5°C | Umid: 96,7% | Press: 1017,1 hPa | Vento: 13,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,1°C | Umid: 45,2% | Press: 1001,4 hPa | Vento: 8,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 24,3°C | Umid: 34,0% | Press: 1000,4 hPa | Vento: 9,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 22,0°C | Umid: 77,4% | Press: 996,3 hPa | Vento: 11,1 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,2°C | Umid: 85,9% | Press: 995,6 hPa | Vento: 4,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,8°C | Umid: 58,3% | Press: 990,6 hPa | Vento: 11,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 16,4°C | Umid: 49,3% | Press: 1010,9 hPa | Vento: 0,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 29,7°C | Umid: 96,9% | Press: 997,1 hPa | Vento: 8,2 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 31,6°C | Umid: 83,4% | Press: 1018,8 hPa | Vento: 2,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 21,1°C | Umid: 70,8% | Press: 999,6 hPa | Vento: 7,7 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 32,2°C | Umid: 54,4% | Press: 996,4 hPa | Vento: 7,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 19,4°C | Umid: 37,8% | Press: 980,2 hPa | Vento: 7,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 20,5°C | Umid: 44,4% | Press: 1020,0 hPa | Vento: 10,7 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 32,8°C | Umid: 69,0% | Press: 994,2 hPa | Vento: 2,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 29,8°C | Umid: 84,2% | Press: 1018,2 hPa | Vento: 11,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 32,7°C | Umid: 91,2% | Press: 985,1 hPa | Vento: 9,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 33,4°C | Umid: 43,1% | Press: 988,8 hPa | Vento: 9,5 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 28,6°C | Umid: 50,8% | Press: 998,4 hPa | Vento: 4,7 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 16,4°C | Umid: 62,8% | Press: 1012,3 hPa | Vento: 2,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 22,5°C | Umid: 42,7% | Press: 1019,8 hPa | Vento: 6,7 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 23,1°C | Umid: 49,7% | Press: 989,4 hPa | Vento: 11,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 20,9°C | Umid: 59,2% | Press: 1012,8 hPa | Vento: 5,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 29,1°C | Umid: 73,9% | Press: 1001,3 hPa | Vento: 5,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 21,5°C | Umid: 38,5% | Press: 993,3 hPa | Vento: 13,5 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 24,3°C | Umid: 47,4% | Press: 1013,8 hPa | Vento: 2,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 18,7°C | Umid: 56,1% | Press: 1009,9 hPa | Vento: 0,1 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 30,7°C | Umid: 63,6% | Press: 1001,1 hPa | Vento: 11,7 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 22,0°C | Umid: 80,4% | Press: 987,3 hPa | Vento: 14,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 28,4°C | Umid: 45,9% | Press: 1009,0 hPa | Vento: 8,0 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 22,1°C | Umid: 32,7% | Press: 1008,6 hPa | Vento: 3,2 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 23,3°C | Umid: 34,9% | Press: 995,9 hPa | Vento: 14,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 29,0°C | Umid: 45,9% | Press: 1018,5 hPa | Vento: 3,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 19,5°C | Umid: 87,0% | Press: 989,9 hPa | Vento: 10,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 23,2°C | Umid: 74,6% | Press: 1003,7 hPa | Vento: 7,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 22,6°C | Umid: 77,7% | Press: 1004,2 hPa | Vento: 6,9 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,6°C | Umid: 57,4% | Press: 1000,9 hPa | Vento: 7,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 34,4°C | Umid: 39,0% | Press: 997,5 hPa | Vento: 6,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 27,9°C | Umid: 93,9% | Press: 983,0 hPa | Vento: 12,6 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 33,7°C | Umid: 36,7% | Press: 1011,3 hPa | Vento: 0,3 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 24,8°C | Umid: 79,6% | Press: 1005,4 hPa | Vento: 5,1 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 32,3°C | Umid: 57,8% | Press: 1013,6 hPa | Vento: 1,1 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 26,9°C | Umid: 55,8% | Press: 1006,8 hPa | Vento: 6,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 24,3°C | Umid: 89,0% | Press: 992,8 hPa | Vento: 6,8 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 32,1°C | Umid: 94,2% | Press: 1015,6 hPa | Vento: 8,2 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 28,4°C | Umid: 44,3% | Press: 1017,2 hPa | Vento: 12,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 32,5°C | Umid: 56,3% | Press: 1011,5 hPa | Vento: 1,4 m/s
2025-07-18 16:57:57 [INFO] [2025-07-18 16:57:57] Temp: 20,5°C | Umid: 86,9% | Press: 1004,3 hPa | Vento: 9,1 m/s
