2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,6°C | Umid: 72,3% | Press: 991,2 hPa | Vento: 3,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,5°C | Umid: 60,2% | Press: 991,1 hPa | Vento: 5,2 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 59,4% | Press: 993,9 hPa | Vento: 6,5 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,8°C | Umid: 73,4% | Press: 995,0 hPa | Vento: 5,3 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,1°C | Umid: 65,4% | Press: 991,2 hPa | Vento: 5,4 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,5°C | Umid: 59,0% | Press: 990,8 hPa | Vento: 5,2 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 62,8% | Press: 996,1 hPa | Vento: 6,7 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,0°C | Umid: 74,0% | Press: 989,8 hPa | Vento: 3,2 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 65,8% | Press: 993,1 hPa | Vento: 4,7 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,7°C | Umid: 69,8% | Press: 990,7 hPa | Vento: 6,6 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,8°C | Umid: 71,6% | Press: 991,9 hPa | Vento: 6,4 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,3°C | Umid: 61,0% | Press: 994,8 hPa | Vento: 6,7 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 23,1°C | Umid: 57,8% | Press: 993,2 hPa | Vento: 5,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 59,4% | Press: 993,9 hPa | Vento: 6,5 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,1°C | Umid: 62,7% | Press: 992,6 hPa | Vento: 5,2 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,5°C | Umid: 59,9% | Press: 990,9 hPa | Vento: 5,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 20,7°C | Umid: 72,1% | Press: 991,6 hPa | Vento: 3,5 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,5°C | Umid: 68,1% | Press: 991,2 hPa | Vento: 6,5 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,4°C | Umid: 70,5% | Press: 991,7 hPa | Vento: 6,5 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 62,8% | Press: 996,1 hPa | Vento: 6,7 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 23,1°C | Umid: 64,6% | Press: 992,9 hPa | Vento: 4,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,0°C | Umid: 68,9% | Press: 990,2 hPa | Vento: 5,4 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,1°C | Umid: 63,5% | Press: 995,9 hPa | Vento: 6,7 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,0°C | Umid: 71,2% | Press: 990,5 hPa | Vento: 3,6 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 73,1% | Press: 994,5 hPa | Vento: 5,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,4°C | Umid: 64,4% | Press: 995,0 hPa | Vento: 6,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,5°C | Umid: 69,9% | Press: 989,9 hPa | Vento: 4,3 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,0°C | Umid: 71,4% | Press: 990,3 hPa | Vento: 5,0 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,4°C | Umid: 75,4% | Press: 990,9 hPa | Vento: 2,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 68,7% | Press: 993,0 hPa | Vento: 4,7 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,0°C | Umid: 71,4% | Press: 990,3 hPa | Vento: 5,0 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,9°C | Umid: 71,5% | Press: 989,8 hPa | Vento: 6,0 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,6°C | Umid: 62,3% | Press: 993,3 hPa | Vento: 5,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 23,1°C | Umid: 57,8% | Press: 993,2 hPa | Vento: 5,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,3°C | Umid: 71,7% | Press: 995,9 hPa | Vento: 5,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,5°C | Umid: 59,9% | Press: 990,9 hPa | Vento: 5,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 20,1°C | Umid: 66,8% | Press: 995,2 hPa | Vento: 7,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 70,2% | Press: 994,7 hPa | Vento: 5,2 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,8°C | Umid: 70,0% | Press: 990,4 hPa | Vento: 5,8 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 20,1°C | Umid: 66,8% | Press: 995,2 hPa | Vento: 7,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 23,0°C | Umid: 71,3% | Press: 991,4 hPa | Vento: 5,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 23,3°C | Umid: 70,4% | Press: 991,3 hPa | Vento: 5,1 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 22,6°C | Umid: 63,1% | Press: 992,8 hPa | Vento: 5,2 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,0°C | Umid: 73,6% | Press: 993,0 hPa | Vento: 3,9 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,9°C | Umid: 68,0% | Press: 990,0 hPa | Vento: 6,3 m/s
2025-07-23 15:49:24 [INFO] [2025-07-23 15:49:24] Temp: 21,0°C | Umid: 73,6% | Press: 993,0 hPa | Vento: 3,9 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 66,5% | Press: 995,9 hPa | Vento: 6,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,2°C | Umid: 69,6% | Press: 996,1 hPa | Vento: 6,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 71,1% | Press: 992,5 hPa | Vento: 7,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 66,5% | Press: 995,9 hPa | Vento: 6,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 71,1% | Press: 993,2 hPa | Vento: 6,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 71,1% | Press: 993,2 hPa | Vento: 6,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 71,1% | Press: 992,5 hPa | Vento: 7,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,9°C | Umid: 68,7% | Press: 995,7 hPa | Vento: 6,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 71,1% | Press: 993,2 hPa | Vento: 6,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,9°C | Umid: 69,5% | Press: 996,4 hPa | Vento: 5,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,9°C | Umid: 70,0% | Press: 995,4 hPa | Vento: 7,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,5°C | Umid: 70,7% | Press: 995,5 hPa | Vento: 6,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,9°C | Umid: 70,0% | Press: 995,4 hPa | Vento: 7,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,2°C | Umid: 66,3% | Press: 995,3 hPa | Vento: 7,0 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,2°C | Umid: 69,0% | Press: 991,4 hPa | Vento: 7,9 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 70,0% | Press: 994,2 hPa | Vento: 8,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 68,3% | Press: 990,0 hPa | Vento: 8,1 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,1°C | Umid: 69,8% | Press: 992,8 hPa | Vento: 7,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,1°C | Umid: 66,6% | Press: 991,3 hPa | Vento: 7,4 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,6°C | Umid: 68,5% | Press: 988,7 hPa | Vento: 8,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,8°C | Umid: 66,6% | Press: 990,0 hPa | Vento: 8,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,1°C | Umid: 65,2% | Press: 990,4 hPa | Vento: 8,0 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,7°C | Umid: 69,4% | Press: 989,5 hPa | Vento: 9,0 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,8°C | Umid: 68,3% | Press: 989,1 hPa | Vento: 9,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,8°C | Umid: 69,6% | Press: 989,2 hPa | Vento: 9,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 71,1% | Press: 993,2 hPa | Vento: 6,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 69,8% | Press: 994,3 hPa | Vento: 6,1 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,6°C | Umid: 69,8% | Press: 989,8 hPa | Vento: 10,4 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 71,1% | Press: 993,2 hPa | Vento: 6,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,5°C | Umid: 68,9% | Press: 987,9 hPa | Vento: 9,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,6°C | Umid: 69,8% | Press: 989,8 hPa | Vento: 10,4 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 71,2% | Press: 993,3 hPa | Vento: 6,4 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 71,1% | Press: 993,2 hPa | Vento: 6,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,3°C | Umid: 72,5% | Press: 989,4 hPa | Vento: 9,9 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,6°C | Umid: 70,7% | Press: 990,5 hPa | Vento: 10,4 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,3°C | Umid: 75,7% | Press: 989,4 hPa | Vento: 10,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,3°C | Umid: 74,1% | Press: 989,5 hPa | Vento: 10,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,8°C | Umid: 73,9% | Press: 988,3 hPa | Vento: 11,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,2°C | Umid: 78,1% | Press: 990,1 hPa | Vento: 10,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,3°C | Umid: 74,1% | Press: 989,5 hPa | Vento: 10,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 79,9% | Press: 989,5 hPa | Vento: 11,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 78,5% | Press: 990,5 hPa | Vento: 11,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,2°C | Umid: 78,1% | Press: 990,1 hPa | Vento: 10,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 80,6% | Press: 990,1 hPa | Vento: 11,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 77,9% | Press: 991,4 hPa | Vento: 11,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 79,6% | Press: 991,5 hPa | Vento: 11,9 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,5°C | Umid: 80,7% | Press: 991,8 hPa | Vento: 11,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,9°C | Umid: 78,9% | Press: 992,9 hPa | Vento: 11,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 80,6% | Press: 990,1 hPa | Vento: 11,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,3°C | Umid: 80,7% | Press: 992,9 hPa | Vento: 11,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 79,5% | Press: 992,6 hPa | Vento: 11,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 78,0% | Press: 992,7 hPa | Vento: 11,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 79,2% | Press: 993,4 hPa | Vento: 10,8 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,5°C | Umid: 78,5% | Press: 992,0 hPa | Vento: 11,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,6°C | Umid: 78,6% | Press: 991,7 hPa | Vento: 12,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,1°C | Umid: 76,9% | Press: 990,0 hPa | Vento: 10,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,3°C | Umid: 79,7% | Press: 993,0 hPa | Vento: 11,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,9°C | Umid: 82,1% | Press: 993,1 hPa | Vento: 12,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,9°C | Umid: 82,1% | Press: 993,0 hPa | Vento: 12,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,3°C | Umid: 79,1% | Press: 993,8 hPa | Vento: 12,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 80,2% | Press: 994,8 hPa | Vento: 12,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 82,1% | Press: 993,0 hPa | Vento: 12,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,9°C | Umid: 69,5% | Press: 996,4 hPa | Vento: 5,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,7°C | Umid: 81,3% | Press: 993,9 hPa | Vento: 12,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 22,0°C | Umid: 80,3% | Press: 993,7 hPa | Vento: 12,4 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,6°C | Umid: 80,2% | Press: 993,7 hPa | Vento: 12,6 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,6°C | Umid: 79,7% | Press: 992,1 hPa | Vento: 13,0 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,9°C | Umid: 81,5% | Press: 992,2 hPa | Vento: 12,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,2°C | Umid: 79,2% | Press: 993,6 hPa | Vento: 13,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 80,1% | Press: 993,4 hPa | Vento: 14,1 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,0°C | Umid: 79,9% | Press: 994,5 hPa | Vento: 13,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,3°C | Umid: 78,5% | Press: 993,1 hPa | Vento: 13,7 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,9°C | Umid: 78,1% | Press: 994,5 hPa | Vento: 13,9 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,3°C | Umid: 80,5% | Press: 995,0 hPa | Vento: 12,9 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,7°C | Umid: 81,3% | Press: 995,5 hPa | Vento: 13,5 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,7°C | Umid: 79,3% | Press: 994,0 hPa | Vento: 13,3 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 21,4°C | Umid: 79,8% | Press: 991,0 hPa | Vento: 12,2 m/s
2025-07-23 15:49:28 [INFO] [2025-07-23 15:49:28] Temp: 20,7°C | Umid: 79,7% | Press: 995,1 hPa | Vento: 14,9 m/s
